sportId,eventTemplateId,eventTemplateType,marketTemplateId,marketTemplateType,marketTemplateName,marketTemplateKey,selectionTemplateType,selectionTemplateName,selectionTemplateKeyType,selectionTemplateKeyId,selectionTemplateKeyName,selectionTemplateKey,selectionTemplateKeyRealId,ictKey,ictMarketTemplateName,ictSelectionTemplateName,Result-field1,Result-field2,Translated ictMarketTemplateName,Translated ictSelectionTemplateName,naziv,naziv2,opis,uslov_za_pogodak,naziv_ishoda1,opis_ishoda1,naziv_ishoda2,opis_ishoda2,naziv_ishoda3,opis_ishoda3,naziv_ishoda4,opis_ishoda4,naziv_ishoda5,opis_ishoda5,naziv_ishoda6,opis_ishoda6,naziv_ishoda7,opis_ishoda7,naziv_ishoda8,opis_ishoda8,naziv_ishoda9,opis_ishoda9,naziv_ishoda10,opis_ishoda10,naziv_ishoda11,opis_ishoda11,naziv_ishoda12,opis_ishoda12,naziv_ishoda13,opis_ishoda13,naziv_ishoda14,opis_ishoda14,naziv_ishoda15,opis_ishoda15,naziv_ishoda16,opis_ishoda16,naziv_ishoda17,opis_ishoda17,naziv_ishoda18,opis_ishoda18,naziv_ishoda19,opis_ishoda19,naziv_ishoda20,opis_ishoda20,naziv_ishoda21,opis_ishoda21,naziv_ishoda22,opis_ishoda22,naziv_ishoda23,opis_ishoda23,naziv_ishoda24,opis_ishoda24,naziv_ishoda25,opis_ishoda25,napomena,kladionicarska_podvrsta
tennis,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Set betting,"{'bettable': {'type': 'bettable-sets'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${home} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 0, 'home': 3, 'type': 'selection-key-correct-score'}",H3-0,tennis|two-participant-event|correct-score|H3-0,Set betting,${home} ${winscore}-${losescore},3:0,"GDF=3, GGF=0",Tačan rezultat,3:0,NP136,Correct score (incl. other) - 3:0,Tačan rezultat - 3:0,GDF=3 and GGF=0,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
tennis,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Set betting,"{'bettable': {'type': 'bettable-sets'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${away} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 3, 'home': 0, 'type': 'selection-key-correct-score'}",A3-0,tennis|two-participant-event|correct-score|A3-0,Set betting,${away} ${winscore}-${losescore},0:3,"GDF=0, GGF=3",Tačan rezultat,0:3,NP121,Correct score (incl. other) - 0:3,Tačan rezultat - 0:3,GDF=0 and GGF=3,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
tennis,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Set betting,"{'bettable': {'type': 'bettable-sets'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${home} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 0, 'home': 4, 'type': 'selection-key-correct-score'}",H4-0,tennis|two-participant-event|correct-score|H4-0,Set betting,${home} ${winscore}-${losescore},4:0,"GDF=4, GGF=0",Tačan rezultat,4:0,NP140,Correct score (incl. other) - 4:0,Tačan rezultat - 4:0,GDF=4 and GGF=0,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
tennis,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Set betting,"{'bettable': {'type': 'bettable-sets'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${away} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 4, 'home': 0, 'type': 'selection-key-correct-score'}",A4-0,tennis|two-participant-event|correct-score|A4-0,Set betting,${away} ${winscore}-${losescore},0:4,"GDF=0, GGF=4",Tačan rezultat,0:4,NP122,Correct score (incl. other) - 0:4,Tačan rezultat - 0:4,GDF=0 and GGF=4,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
tennis,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Set betting,"{'bettable': {'type': 'bettable-sets'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${home} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 0, 'home': 5, 'type': 'selection-key-correct-score'}",H5-0,tennis|two-participant-event|correct-score|H5-0,Set betting,${home} ${winscore}-${losescore},5:0,"GDF=5, GGF=0",Tačan rezultat,5:0,NP143,Correct score (incl. other) - 5:0,Tačan rezultat - 5:0,GDF=5 and GGF=0,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
tennis,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Set betting,"{'bettable': {'type': 'bettable-sets'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${away} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 5, 'home': 0, 'type': 'selection-key-correct-score'}",A5-0,tennis|two-participant-event|correct-score|A5-0,Set betting,${away} ${winscore}-${losescore},0:5,"GDF=0, GGF=5",Tačan rezultat,0:5,NP123,Correct score (incl. other) - 0:5,Tačan rezultat - 0:5,GDF=0 and GGF=5,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
tennis,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Set betting,"{'bettable': {'type': 'bettable-sets'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${home} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 0, 'home': 6, 'type': 'selection-key-correct-score'}",H6-0,tennis|two-participant-event|correct-score|H6-0,Set betting,${home} ${winscore}-${losescore},6:0,"GDF=6, GGF=0",Tačan rezultat,6:0,NP145,Correct score (incl. other) - 6:0,Tačan rezultat - 6:0,GDF=6 and GGF=0,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
tennis,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Set betting,"{'bettable': {'type': 'bettable-sets'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${away} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 6, 'home': 0, 'type': 'selection-key-correct-score'}",A6-0,tennis|two-participant-event|correct-score|A6-0,Set betting,${away} ${winscore}-${losescore},0:6,"GDF=0, GGF=6",Tačan rezultat,0:6,NP124,Correct score (incl. other) - 0:6,Tačan rezultat - 0:6,GDF=0 and GGF=6,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
tennis,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Set betting,"{'bettable': {'type': 'bettable-sets'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${home} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 1, 'home': 2, 'type': 'selection-key-correct-score'}",H2-1,tennis|two-participant-event|correct-score|H2-1,Set betting,${home} ${winscore}-${losescore},2:1,"GDF=2, GGF=1",Tačan rezultat,2:1,NP132,Correct score (incl. other) - 2:1,Tačan rezultat - 2:1,GDF=2 and GGF=1,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
tennis,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Set betting,"{'bettable': {'type': 'bettable-sets'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${away} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 2, 'home': 1, 'type': 'selection-key-correct-score'}",A2-1,tennis|two-participant-event|correct-score|A2-1,Set betting,${away} ${winscore}-${losescore},1:2,"GDF=1, GGF=2",Tačan rezultat,1:2,NP127,Correct score (incl. other) - 1:2,Tačan rezultat - 1:2,GDF=1 and GGF=2,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
tennis,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Set betting,"{'bettable': {'type': 'bettable-sets'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${home} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 1, 'home': 3, 'type': 'selection-key-correct-score'}",H3-1,tennis|two-participant-event|correct-score|H3-1,Set betting,${home} ${winscore}-${losescore},3:1,"GDF=3, GGF=1",Tačan rezultat,3:1,NP137,Correct score (incl. other) - 3:1,Tačan rezultat - 3:1,GDF=3 and GGF=1,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
tennis,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Set betting,"{'bettable': {'type': 'bettable-sets'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${away} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 3, 'home': 1, 'type': 'selection-key-correct-score'}",A3-1,tennis|two-participant-event|correct-score|A3-1,Set betting,${away} ${winscore}-${losescore},1:3,"GDF=1, GGF=3",Tačan rezultat,1:3,NP128,Correct score (incl. other) - 1:3,Tačan rezultat - 1:3,GDF=1 and GGF=3,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
tennis,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Set betting,"{'bettable': {'type': 'bettable-sets'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${home} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 1, 'home': 4, 'type': 'selection-key-correct-score'}",H4-1,tennis|two-participant-event|correct-score|H4-1,Set betting,${home} ${winscore}-${losescore},4:1,"GDF=4, GGF=1",Tačan rezultat,4:1,NP141,Correct score (incl. other) - 4:1,Tačan rezultat - 4:1,GDF=4 and GGF=1,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
tennis,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Set betting,"{'bettable': {'type': 'bettable-sets'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${away} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 4, 'home': 1, 'type': 'selection-key-correct-score'}",A4-1,tennis|two-participant-event|correct-score|A4-1,Set betting,${away} ${winscore}-${losescore},1:4,"GDF=1, GGF=4",Tačan rezultat,1:4,NP129,Correct score (incl. other) - 1:4,Tačan rezultat - 1:4,GDF=1 and GGF=4,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
tennis,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Set betting,"{'bettable': {'type': 'bettable-sets'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${home} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 1, 'home': 5, 'type': 'selection-key-correct-score'}",H5-1,tennis|two-participant-event|correct-score|H5-1,Set betting,${home} ${winscore}-${losescore},5:1,"GDF=5, GGF=1",Tačan rezultat,5:1,NP144,Correct score (incl. other) - 5:1,Tačan rezultat - 5:1,GDF=5 and GGF=1,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
tennis,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Set betting,"{'bettable': {'type': 'bettable-sets'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${away} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 5, 'home': 1, 'type': 'selection-key-correct-score'}",A5-1,tennis|two-participant-event|correct-score|A5-1,Set betting,${away} ${winscore}-${losescore},1:5,"GDF=1, GGF=5",Tačan rezultat,1:5,NP130,Correct score (incl. other) - 1:5,Tačan rezultat - 1:5,GDF=1 and GGF=5,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
tennis,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Set betting,"{'bettable': {'type': 'bettable-sets'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${home} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 2, 'home': 3, 'type': 'selection-key-correct-score'}",H3-2,tennis|two-participant-event|correct-score|H3-2,Set betting,${home} ${winscore}-${losescore},3:2,"GDF=3, GGF=2",Tačan rezultat,3:2,NP138,Correct score (incl. other) - 3:2,Tačan rezultat - 3:2,GDF=3 and GGF=2,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
tennis,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Set betting,"{'bettable': {'type': 'bettable-sets'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${away} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 3, 'home': 2, 'type': 'selection-key-correct-score'}",A3-2,tennis|two-participant-event|correct-score|A3-2,Set betting,${away} ${winscore}-${losescore},2:3,"GDF=2, GGF=3",Tačan rezultat,2:3,NP134,Correct score (incl. other) - 2:3,Tačan rezultat - 2:3,GDF=2 and GGF=3,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
tennis,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Set betting,"{'bettable': {'type': 'bettable-sets'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${home} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 2, 'home': 4, 'type': 'selection-key-correct-score'}",H4-2,tennis|two-participant-event|correct-score|H4-2,Set betting,${home} ${winscore}-${losescore},4:2,"GDF=4, GGF=2",Tačan rezultat,4:2,NP142,Correct score (incl. other) - 4:2,Tačan rezultat - 4:2,GDF=4 and GGF=2,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
tennis,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Set betting,"{'bettable': {'type': 'bettable-sets'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,${away} ${winscore}-${losescore},selection-key-correct-score,,,"{'away': 4, 'home': 2, 'type': 'selection-key-correct-score'}",A4-2,tennis|two-participant-event|correct-score|A4-2,Set betting,${away} ${winscore}-${losescore},2:4,"GDF=2, GGF=4",Tačan rezultat,2:4,NP135,Correct score (incl. other) - 2:4,Tačan rezultat - 2:4,GDF=2 and GGF=4,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
tennis,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Set betting,"{'bettable': {'type': 'bettable-sets'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,Draw ${score}-${score},selection-key-correct-score,,,"{'away': 0, 'home': 0, 'type': 'selection-key-correct-score'}",D0-0,tennis|two-participant-event|correct-score|D0-0,Set betting,Draw ${score}-${score},0:0,"GDF=0, GGF=0",Tačan rezultat,0:0,NP118,Correct score (incl. other) - 0:0,Tačan rezultat - 0:0,GDF=0 and GGF=0,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
tennis,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Set betting,"{'bettable': {'type': 'bettable-sets'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,Draw ${score}-${score},selection-key-correct-score,,,"{'away': 1, 'home': 1, 'type': 'selection-key-correct-score'}",D1-1,tennis|two-participant-event|correct-score|D1-1,Set betting,Draw ${score}-${score},1:1,"GDF=1, GGF=1",Tačan rezultat,1:1,NP126,Correct score (incl. other) - 1:1,Tačan rezultat - 1:1,GDF=1 and GGF=1,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
tennis,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Set betting,"{'bettable': {'type': 'bettable-sets'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,Draw ${score}-${score},selection-key-correct-score,,,"{'away': 2, 'home': 2, 'type': 'selection-key-correct-score'}",D2-2,tennis|two-participant-event|correct-score|D2-2,Set betting,Draw ${score}-${score},2:2,"GDF=2, GGF=2",Tačan rezultat,2:2,NP133,Correct score (incl. other) - 2:2,Tačan rezultat - 2:2,GDF=2 and GGF=2,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
tennis,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Set betting,"{'bettable': {'type': 'bettable-sets'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,Draw ${score}-${score},selection-key-correct-score,,,"{'away': 3, 'home': 3, 'type': 'selection-key-correct-score'}",D3-3,tennis|two-participant-event|correct-score|D3-3,Set betting,Draw ${score}-${score},3:3,"GDF=3, GGF=3",Tačan rezultat,3:3,NP139,Correct score (incl. other) - 3:3,Tačan rezultat - 3:3,GDF=3 and GGF=3,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
tennis,two-participant-event,two-participants-event-template,correct-score,market-template-correct-score,Set betting,"{'bettable': {'type': 'bettable-sets'}, 'period': {'type': 'time-range-full-time'}}",base-selection-template,Any other score,selection-key-any-other-score,,,{'type': 'selection-key-any-other-score'},??,tennis|two-participant-event|correct-score|??,Set betting,Any other score,5:2,"GDF=5, GGF=2",Tačan rezultat,5:2,NP146,Correct score (incl. other) - Ostali,Tačan rezultat - Ostali,GDF+GGF>6,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
tennis,two-participant-event,two-participants-event-template,total-goals-over-under,market-template-two-ways-winner,Total sets (over/under ${line}),"{'bettable': {'type': 'bettable-sets'}, 'line': -1, 'timeRange': {'type': 'time-range-full-time'}, 'type': 'market-key-over-under'}",base-selection-template,Over ${line},selection-key-over,O,Over ${line},"{'id': 'O', 'name': 'Over ${line}', 'type': 'selection-key-over'}",O|${line},tennis|two-participant-event|total-goals-over-under|O,Total sets (over/under ${line}),Over ${line},3:1,"GDF=3, GGF=1, SV1=${line}",Ukupno setova (Manje/više od ${line}),Više od ${line},NP9,Total - Vise,Zbroj golova/poena veći od zadanog,GDF+GGF>SV1,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,SV1,Granica 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
tennis,two-participant-event,two-participants-event-template,total-goals-over-under,market-template-two-ways-winner,Total sets (over/under ${line}),"{'bettable': {'type': 'bettable-sets'}, 'line': -1, 'timeRange': {'type': 'time-range-full-time'}, 'type': 'market-key-over-under'}",base-selection-template,Under ${line},selection-key-under,U,Under ${line},"{'id': 'U', 'name': 'Under ${line}', 'type': 'selection-key-under'}",U|${line},tennis|two-participant-event|total-goals-over-under|U,Total sets (over/under ${line}),Under ${line},1:3,"GDF=1, GGF=3, SV1=${line}",Ukupno setova (Manje/više od ${line}),Manje od ${line},NP8,Total - Manje,Zbroj golova/poena manji od zadanog,GDF+GGF<SV1,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,SV1,Granica 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
tennis,two-participant-event,two-participants-event-template,asian-handicap,market-template-two-ways-winner,Set handicap (${line}),"{'bettable': {'type': 'bettable-sets'}, 'line': -1, 'timeRange': {'type': 'time-range-full-time'}, 'type': 'market-key-asian-handicap'}",base-selection-template,${home} ${line},selection-key-home-line,,,{'type': 'selection-key-home-line'},H|${line},tennis|two-participant-event|asian-handicap|H,Set handicap (${line}),${home} ${line},2:0,"GDF=2, GGF=0, SV1=${line}",Hendikep setova (${line}),1,NP1179,Set Handicap - 1,Pobjeda domaćina s razlikom osvojenim setovima većom od zadane,GDF+SV1>GGF,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,SV1,Granica 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
tennis,two-participant-event,two-participants-event-template,asian-handicap,market-template-two-ways-winner,Set handicap (${line}),"{'bettable': {'type': 'bettable-sets'}, 'line': -1, 'timeRange': {'type': 'time-range-full-time'}, 'type': 'market-key-asian-handicap'}",base-selection-template,${away} ${opposite-line},selection-key-away-line,,,{'type': 'selection-key-away-line'},A|${line},tennis|two-participant-event|asian-handicap|A,Set handicap (${line}),${away} ${opposite-line},1:2,"GDF=1, GGF=2, SV1=${line}",Hendikep setova (${line}),2,NP1308,Set Handicap -2,Pobjeda domaćina s razlikom u setovima manjom od zadane ili njegov poraz,GDF+SV1<GGF,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,SV1,Granica 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
tennis,two-participant-event,two-participants-event-template,match-winner,market-template-two-ways-winner,Match winner,"{'bettable': {'type': 'bettable-sets'}, 'timeRange': {'type': 'time-range-full-time'}, 'type': 'market-key-two-way-winner'}",base-selection-template,${home},selection-key-home,,,{'type': 'selection-key-home'},H,tennis|two-participant-event|match-winner|H,Match winner,${home},3:0,"GDF=3, GGF=0",Pobjednik,1,NP4,2Way - 1,Pobjednik - Prvonavedeni tim,GDF>GGF,GDF,Ukupno Gol/Poen/Set domaćin FT,GGF,Ukupno Gol/Poen/Set gost FT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_match_betting
